status,approach,model_slug,device_profile,prompt_strategy,seed,component,count,mean_ms,median_ms,p90_ms,p95_ms,p99_ms,min_ms,max_ms
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,42,client_e2e,1000,2279.706551341998,1562.8821985,4702.1728161,4709.9872858,4711.49057259,133.346468,4712.662894
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,42,client_generation_after_first_token,1000,2202.2858328939974,1484.7882215,4624.334441500001,4624.7891101000005,4625.392860850001,59.55506199999999,4626.167681
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,42,client_output_tokens_per_second,1000,78.87683534125564,79.42182900965079,81.66836901752959,81.68423263984275,81.71484253603285,40.92637867651636,81.74114070598425
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,42,client_ttft,1000,77.420718448,77.182527,85.12844120000001,85.79571785,86.46185093,64.805497,87.240366
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,42,server_decode,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,42,server_generation,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,42,server_inference,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,42,server_mean_itl,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,42,server_prefill,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,42,server_queue,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,42,server_tokens_per_second,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,three-shot,42,server_ttft,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,zero-shot,fixed,client_e2e,1000,1317.6376551500007,437.32443,4486.8976129,4653.352990900001,4660.19598826,382.167446,4662.455699
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,zero-shot,fixed,client_generation_after_first_token,1000,1278.4664742559999,397.1064095,4446.2215781,4612.7218154,4613.3676316500005,348.799085,4614.06314
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,zero-shot,fixed,client_output_tokens_per_second,1000,79.5242915820961,78.92318898097346,82.42447125812703,82.52080843911988,82.58666489123613,75.96877228626643,82.606098711722
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,zero-shot,fixed,client_ttft,1000,39.171180894,40.289887,42.4064174,46.689130899999995,47.45636814,28.72008,48.544756
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,zero-shot,fixed,server_decode,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,zero-shot,fixed,server_generation,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,zero-shot,fixed,server_inference,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,zero-shot,fixed,server_mean_itl,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,zero-shot,fixed,server_prefill,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,zero-shot,fixed,server_queue,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,zero-shot,fixed,server_tokens_per_second,0,,,,,,,
completed,llm_http,trendyol-llm-7b-chat-v4.1.0,gpu,zero-shot,fixed,server_ttft,0,,,,,,,
completed,transformer_http,dbmdz-bert-base-turkish-cased-wiki-tuned,cpu,fine-tuned,fixed,client_e2e,1000,50.22416762200011,48.65329800000001,66.4229273,70.53122965,76.18741997,22.324159,83.639397
completed,transformer_http,dbmdz-bert-base-turkish-cased-wiki-tuned,cpu,fine-tuned,fixed,http_framework_residual,1000,1.4035793369999983,1.3939365000000006,1.4797404000000027,1.5149952499999997,1.7014891099999971,1.2241599999999977,2.6636590000000027
completed,transformer_http,dbmdz-bert-base-turkish-cased-wiki-tuned,cpu,fine-tuned,fixed,model_execution,1000,48.05279269299994,46.530142999999995,64.1988723,68.36361695,73.80979016,20.412251,81.199197
completed,transformer_http,dbmdz-bert-base-turkish-cased-wiki-tuned,cpu,fine-tuned,fixed,postprocessing,1000,0.1378591670000001,0.135204,0.1658153,0.17791159999999998,0.20964225999999997,0.087896,0.271449
completed,transformer_http,dbmdz-bert-base-turkish-cased-wiki-tuned,cpu,fine-tuned,fixed,queue,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
completed,transformer_http,dbmdz-bert-base-turkish-cased-wiki-tuned,cpu,fine-tuned,fixed,request_parsing,1000,0.03910585299999995,0.037351999999999996,0.048888,0.05546174999999999,0.0657575,0.022074,0.124278
completed,transformer_http,dbmdz-bert-base-turkish-cased-wiki-tuned,cpu,fine-tuned,fixed,serialization,1000,0.07206375400000008,0.070907,0.0889808,0.0950167,0.10927991999999997,0.049203,0.154132
completed,transformer_http,dbmdz-bert-base-turkish-cased-wiki-tuned,cpu,fine-tuned,fixed,server_total,1000,48.82058828500006,47.2826075,65.0432256,69.18834475,74.74245363999998,20.941667,82.21682
completed,transformer_http,dbmdz-bert-base-turkish-cased-wiki-tuned,cpu,fine-tuned,fixed,tokenization,1000,0.454876432,0.446395,0.5530355,0.5877351499999999,0.66937601,0.292913,1.129134
completed,transformer_http,dbmdz-bert-base-turkish-cased-wiki-tuned,gpu,fine-tuned,fixed,client_e2e,1000,10.846996049000007,10.731902,11.513244900000002,11.830771499999999,13.05193655,9.836604,17.844137
completed,transformer_http,dbmdz-bert-base-turkish-cased-wiki-tuned,gpu,fine-tuned,fixed,http_framework_residual,1000,1.0295354080000008,1.0245979999999992,1.192282399999999,1.229766300000001,1.3133170799999996,0.758519999999999,1.9722679999999997
completed,transformer_http,dbmdz-bert-base-turkish-cased-wiki-tuned,gpu,fine-tuned,fixed,model_execution,1000,8.951563594000012,8.844566,9.3660096,9.640429799999998,10.765198969999998,8.353436,15.719723
completed,transformer_http,dbmdz-bert-base-turkish-cased-wiki-tuned,gpu,fine-tuned,fixed,postprocessing,1000,0.1676823299999998,0.1649285,0.1981225,0.20794535,0.22630925,0.116374,0.327452
completed,transformer_http,dbmdz-bert-base-turkish-cased-wiki-tuned,gpu,fine-tuned,fixed,queue,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
completed,transformer_http,dbmdz-bert-base-turkish-cased-wiki-tuned,gpu,fine-tuned,fixed,request_parsing,1000,0.03403943599999994,0.0328125,0.0437539,0.04824999999999999,0.0601018,0.019398,0.134041
completed,transformer_http,dbmdz-bert-base-turkish-cased-wiki-tuned,gpu,fine-tuned,fixed,serialization,1000,0.053867907000000013,0.0535415,0.0673075,0.07242544999999999,0.08452819000000002,0.03163,0.103517
completed,transformer_http,dbmdz-bert-base-turkish-cased-wiki-tuned,gpu,fine-tuned,fixed,server_total,1000,9.817460640999998,9.704733000000001,10.3702363,10.6830354,11.86032897,8.99503,16.756519
completed,transformer_http,dbmdz-bert-base-turkish-cased-wiki-tuned,gpu,fine-tuned,fixed,tokenization,1000,0.5171878559999997,0.5101424999999999,0.6337716999999999,0.67314435,0.74421108,0.302421,1.28294
completed,transformer_http,dbmdz-distilbert-base-turkish-cased-wiki-tuned,cpu,fine-tuned,fixed,client_e2e,1000,28.788127293000016,26.962511,38.00394,39.997728450000004,43.26633887,13.027516,45.653345
completed,transformer_http,dbmdz-distilbert-base-turkish-cased-wiki-tuned,cpu,fine-tuned,fixed,http_framework_residual,1000,1.393574788000002,1.3845449999999992,1.4763063999999986,1.5045755499999975,1.576469410000002,1.20073,2.752644
completed,transformer_http,dbmdz-distilbert-base-turkish-cased-wiki-tuned,cpu,fine-tuned,fixed,model_execution,1000,26.61955657600003,24.682618,35.7183925,37.62257315,40.87182245,11.090267,43.270943
completed,transformer_http,dbmdz-distilbert-base-turkish-cased-wiki-tuned,cpu,fine-tuned,fixed,postprocessing,1000,0.13885966600000005,0.133967,0.169084,0.18116699999999997,0.21392683999999998,0.086168,1.462917
completed,transformer_http,dbmdz-distilbert-base-turkish-cased-wiki-tuned,cpu,fine-tuned,fixed,queue,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
completed,transformer_http,dbmdz-distilbert-base-turkish-cased-wiki-tuned,cpu,fine-tuned,fixed,request_parsing,1000,0.039931080000000035,0.0381905,0.05169340000000001,0.05903535,0.06946153,0.02333,0.078923
completed,transformer_http,dbmdz-distilbert-base-turkish-cased-wiki-tuned,cpu,fine-tuned,fixed,serialization,1000,0.07469279600000003,0.0726965,0.0928433,0.10006565,0.11453709,0.047975,0.140464
completed,transformer_http,dbmdz-distilbert-base-turkish-cased-wiki-tuned,cpu,fine-tuned,fixed,server_total,1000,27.394552504999993,25.534024,36.5912961,38.5288043,41.89469929,11.658039,44.310306
completed,transformer_http,dbmdz-distilbert-base-turkish-cased-wiki-tuned,cpu,fine-tuned,fixed,tokenization,1000,0.4558926990000001,0.4470045,0.5576023,0.59179395,0.6609156699999997,0.280063,0.820153
completed,transformer_http,dbmdz-distilbert-base-turkish-cased-wiki-tuned,gpu,fine-tuned,fixed,client_e2e,1000,6.9123148859999946,6.807320499999999,7.566654300000001,7.884510699999998,8.91374431,6.004363,10.929941
completed,transformer_http,dbmdz-distilbert-base-turkish-cased-wiki-tuned,gpu,fine-tuned,fixed,http_framework_residual,1000,1.0043440690000007,0.9997094999999998,1.1594099999999996,1.2161280499999998,1.3320603900000005,0.7353459999999998,2.2310299999999996
completed,transformer_http,dbmdz-distilbert-base-turkish-cased-wiki-tuned,gpu,fine-tuned,fixed,model_execution,1000,5.034608694999999,4.955295,5.3670148,5.649732599999999,6.45319359,4.553221,8.254602
completed,transformer_http,dbmdz-distilbert-base-turkish-cased-wiki-tuned,gpu,fine-tuned,fixed,postprocessing,1000,0.16431557400000008,0.16169850000000002,0.1912885,0.20067914999999997,0.22229687999999997,0.113191,1.398913
completed,transformer_http,dbmdz-distilbert-base-turkish-cased-wiki-tuned,gpu,fine-tuned,fixed,queue,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
completed,transformer_http,dbmdz-distilbert-base-turkish-cased-wiki-tuned,gpu,fine-tuned,fixed,request_parsing,1000,0.034622464999999984,0.033188,0.045848299999999995,0.0509001,0.06341899999999999,0.018853,0.080897
completed,transformer_http,dbmdz-distilbert-base-turkish-cased-wiki-tuned,gpu,fine-tuned,fixed,serialization,1000,0.05169123399999996,0.0511775,0.06475560000000001,0.07078109999999999,0.08327087999999998,0.030707,0.10865
completed,transformer_http,dbmdz-distilbert-base-turkish-cased-wiki-tuned,gpu,fine-tuned,fixed,server_total,1000,5.907970817000001,5.820691,6.4074115,6.686780099999997,7.70119319,5.243606,9.676718
completed,transformer_http,dbmdz-distilbert-base-turkish-cased-wiki-tuned,gpu,fine-tuned,fixed,tokenization,1000,0.5313160690000001,0.5233855,0.6537743,0.7120057499999999,0.82918537,0.288389,1.180627
